symbol,side,sleeve,open_ts,close_ts,pnl,pair,round_kind,round_start
AUDUSD,-1,mr,2026-05-26 19:30:00,2026-05-26 21:30:00,-583.7023524827906,AUDUSD,round_2,2026-05-25 22:00:00
EURCHF,-1,mr,2026-05-26 19:45:00,2026-05-26 21:45:00,-646.8594746535283,EURCHF,round_2,2026-05-25 22:00:00
USDCAD,1,coc,2026-05-25 22:00:00,2026-05-26 22:00:00,2772.4527889786336,USDCAD,round_2,2026-05-25 22:00:00
EURJPY,1,coc,2026-05-25 22:00:00,2026-05-26 22:00:00,9216.305737325583,EURJPY,round_2,2026-05-25 22:00:00
GBPUSD,-1,coc,2026-05-25 22:00:00,2026-05-26 22:00:00,24544.008898493437,GBPUSD,round_2,2026-05-25 22:00:00
USDCHF,1,mr,2026-05-26 22:00:00,2026-05-26 22:00:00,-79.50796191513389,USDCHF,round_2,2026-05-25 22:00:00
EURCHF,-1,mr,2026-05-27 01:15:00,2026-05-27 02:45:00,-268.9385423364716,EURCHF,round_3,2026-05-26 22:00:00
AUDUSD,-1,mr,2026-05-27 01:00:00,2026-05-27 03:00:00,4245.862175063103,AUDUSD,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 01:00:00,2026-05-27 03:00:00,-52.22500655752023,EURGBP,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 02:45:00,2026-05-27 04:45:00,52.709509272760954,EURCHF,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 04:15:00,2026-05-27 06:00:00,-875.046954838501,EURGBP,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 06:00:00,2026-05-27 06:15:00,-292.4141525904566,EURGBP,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 06:00:00,2026-05-27 06:15:00,-554.6222462132656,AUDUSD,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 06:15:00,2026-05-27 06:45:00,-995.3312811280014,AUDUSD,round_3,2026-05-26 22:00:00
USDCHF,1,mr,2026-05-27 05:15:00,2026-05-27 07:15:00,-921.9283397192112,USDCHF,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 06:15:00,2026-05-27 07:30:00,-323.9887824397468,EURCHF,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 07:30:00,2026-05-27 07:45:00,-291.76943770396,EURCHF,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 07:45:00,2026-05-27 08:00:00,-314.71606725202946,EURCHF,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 06:30:00,2026-05-27 08:30:00,-1287.0268329155238,EURGBP,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 08:00:00,2026-05-27 08:30:00,-991.9675535153569,EURCHF,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 06:45:00,2026-05-27 08:45:00,-1436.5782509304702,AUDUSD,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 08:30:00,2026-05-27 08:45:00,-920.4228358500784,EURCHF,round_3,2026-05-26 22:00:00
USDCHF,1,mr,2026-05-27 07:15:00,2026-05-27 09:15:00,2302.523666761617,USDCHF,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 08:30:00,2026-05-27 10:30:00,592.7331723422685,EURGBP,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 08:45:00,2026-05-27 10:45:00,1178.9310691675346,EURCHF,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 10:45:00,2026-05-27 12:00:00,-2454.587939634446,AUDUSD,round_3,2026-05-26 22:00:00
USDCHF,-1,mr,2026-05-27 10:15:00,2026-05-27 12:15:00,3564.3571166934717,USDCHF,round_3,2026-05-26 22:00:00
EURGBP,-1,mr,2026-05-27 11:45:00,2026-05-27 13:00:00,229.02441621556787,EURGBP,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 12:00:00,2026-05-27 14:00:00,3407.2932525389815,AUDUSD,round_3,2026-05-26 22:00:00
USDCHF,1,mr,2026-05-27 12:15:00,2026-05-27 14:15:00,453.226081950375,USDCHF,round_3,2026-05-26 22:00:00
EURCHF,1,mr,2026-05-27 12:30:00,2026-05-27 14:30:00,491.3130546484456,EURCHF,round_3,2026-05-26 22:00:00
EURGBP,1,mr,2026-05-27 13:45:00,2026-05-27 15:45:00,726.4525381165223,EURGBP,round_3,2026-05-26 22:00:00
AUDUSD,1,mr,2026-05-27 14:45:00,2026-05-27 16:45:00,3509.8341000002174,AUDUSD,round_3,2026-05-26 22:00:00
USDCHF,-1,mr,2026-05-27 14:45:00,2026-05-27 16:45:00,387.9667336044731,USDCHF,round_3,2026-05-26 22:00:00
EURCHF,-1,mr,2026-05-27 15:45:00,2026-05-27 17:45:00,788.9868754125796,EURCHF,round_3,2026-05-26 22:00:00
EURGBP,1,mr,2026-05-27 18:15:00,2026-05-27 20:15:00,71.50026772292668,EURGBP,round_3,2026-05-26 22:00:00
AUDUSD,-1,mr,2026-05-27 19:00:00,2026-05-27 21:00:00,-1069.9374582530631,AUDUSD,round_3,2026-05-26 22:00:00
GBPUSD,1,coc,2026-05-26 22:00:00,2026-05-27 22:00:00,-2944.6848139445437,GBPUSD,round_3,2026-05-26 22:00:00
EURUSD,1,coc,2026-05-26 22:00:00,2026-05-27 22:00:00,-385.9823425834868,EURUSD,round_3,2026-05-26 22:00:00
USDJPY,-1,coc,2026-05-26 22:00:00,2026-05-27 22:00:00,-2700.642169499764,USDJPY,round_3,2026-05-26 22:00:00
EURCHF,1,mr,2026-05-27 21:15:00,2026-05-27 22:00:00,785.0028830513542,EURCHF,round_3,2026-05-26 22:00:00
USDCHF,1,mr,2026-05-27 21:15:00,2026-05-27 22:00:00,759.1894811772187,USDCHF,round_3,2026-05-26 22:00:00
GBPUSD,1,coc,2026-05-27 22:00:00,2026-05-28 22:00:00,6720.32597056477,GBPUSD,finals,2026-05-27 22:00:00
EURUSD,1,coc,2026-05-27 22:00:00,2026-05-28 22:00:00,11123.984242385282,EURUSD,finals,2026-05-27 22:00:00
USDCAD,-1,coc,2026-05-27 22:00:00,2026-05-28 22:00:00,22911.2572533684,USDCAD,finals,2026-05-27 22:00:00
USDCHF,-1,mr,2026-06-01 01:00:00,2026-06-01 03:00:00,-482.0834941199397,USDCHF,round_1,2026-05-31 22:00:00
EURGBP,1,mr,2026-06-01 01:00:00,2026-06-01 03:00:00,-520.6843310175816,EURGBP,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 03:30:00,2026-06-01 05:30:00,1872.4858104387324,AUDUSD,round_1,2026-05-31 22:00:00
USDCHF,1,mr,2026-06-01 05:30:00,2026-06-01 06:15:00,604.4657450922973,USDCHF,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 06:15:00,2026-06-01 07:00:00,-233.53406870803252,EURCHF,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 07:00:00,2026-06-01 07:15:00,-314.06403683343274,EURCHF,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 07:15:00,2026-06-01 07:30:00,-618.0935970232484,EURCHF,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 06:30:00,2026-06-01 08:30:00,388.81799691489863,AUDUSD,round_1,2026-05-31 22:00:00
USDCHF,-1,mr,2026-06-01 09:00:00,2026-06-01 09:15:00,-745.8228768236054,USDCHF,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 07:30:00,2026-06-01 09:30:00,-609.638122681212,EURCHF,round_1,2026-05-31 22:00:00
USDCHF,-1,mr,2026-06-01 09:15:00,2026-06-01 11:15:00,259.0163048217072,USDCHF,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 09:45:00,2026-06-01 11:30:00,704.3964492811062,EURCHF,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 11:30:00,2026-06-01 13:00:00,-5164.727435242553,AUDUSD,round_1,2026-05-31 22:00:00
EURGBP,1,mr,2026-06-01 11:15:00,2026-06-01 13:15:00,848.8610898373712,EURGBP,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 13:00:00,2026-06-01 13:15:00,-616.5937787811438,AUDUSD,round_1,2026-05-31 22:00:00
USDCHF,-1,mr,2026-06-01 13:15:00,2026-06-01 13:30:00,-1144.9904580988648,USDCHF,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 13:15:00,2026-06-01 13:45:00,-1960.192595961393,AUDUSD,round_1,2026-05-31 22:00:00
USDCHF,-1,mr,2026-06-01 13:30:00,2026-06-01 13:45:00,-1039.3900366036785,USDCHF,round_1,2026-05-31 22:00:00
AUDUSD,1,mr,2026-06-01 13:45:00,2026-06-01 15:45:00,3144.4950812229667,AUDUSD,round_1,2026-05-31 22:00:00
USDCHF,-1,mr,2026-06-01 13:45:00,2026-06-01 15:45:00,2104.1352843083964,USDCHF,round_1,2026-05-31 22:00:00
EURGBP,1,mr,2026-06-01 15:45:00,2026-06-01 17:45:00,-261.23496568247185,EURGBP,round_1,2026-05-31 22:00:00
AUDUSD,-1,mr,2026-06-01 17:30:00,2026-06-01 19:30:00,1153.2395688124811,AUDUSD,round_1,2026-05-31 22:00:00
USDCAD,1,coc,2026-05-31 22:00:00,2026-06-01 22:00:00,18278.618307860765,USDCAD,round_1,2026-05-31 22:00:00
USDJPY,1,coc,2026-05-31 22:00:00,2026-06-01 22:00:00,9718.14028889622,USDJPY,round_1,2026-05-31 22:00:00
GBPUSD,-1,coc,2026-05-31 22:00:00,2026-06-01 22:00:00,-3866.885801344656,GBPUSD,round_1,2026-05-31 22:00:00
EURCHF,-1,mr,2026-06-01 20:15:00,2026-06-01 22:00:00,-300.08270631882635,EURCHF,round_1,2026-05-31 22:00:00
EURGBP,-1,mr,2026-06-01 20:45:00,2026-06-01 22:00:00,-26.912197606830848,EURGBP,round_1,2026-05-31 22:00:00
AUDUSD,-1,mr,2026-06-02 01:00:00,2026-06-02 03:00:00,1802.3870176676003,AUDUSD,round_2,2026-06-01 22:00:00
EURCHF,-1,mr,2026-06-02 01:00:00,2026-06-02 03:00:00,555.4019700113397,EURCHF,round_2,2026-06-01 22:00:00
EURGBP,1,mr,2026-06-02 05:15:00,2026-06-02 05:45:00,294.1581506951104,EURGBP,round_2,2026-06-01 22:00:00
USDCHF,1,mr,2026-06-02 04:45:00,2026-06-02 06:00:00,-1012.4131902908317,USDCHF,round_2,2026-06-01 22:00:00
USDCHF,1,mr,2026-06-02 06:00:00,2026-06-02 06:15:00,-992.0608839611116,USDCHF,round_2,2026-06-01 22:00:00
AUDUSD,-1,mr,2026-06-02 06:00:00,2026-06-02 06:15:00,-730.0308518863296,AUDUSD,round_2,2026-06-01 22:00:00
USDCHF,1,mr,2026-06-02 06:15:00,2026-06-02 06:30:00,-803.5769202745116,USDCHF,round_2,2026-06-01 22:00:00
EURCHF,1,mr,2026-06-02 06:15:00,2026-06-02 06:30:00,-888.9242868816427,EURCHF,round_2,2026-06-01 22:00:00
EURCHF,1,mr,2026-06-02 06:30:00,2026-06-02 06:45:00,-59.16199942370703,EURCHF,round_2,2026-06-01 22:00:00
USDCHF,1,mr,2026-06-02 06:30:00,2026-06-02 06:45:00,-362.4407432950183,USDCHF,round_2,2026-06-01 22:00:00
EURCHF,1,mr,2026-06-02 06:45:00,2026-06-02 08:15:00,964.7352595208423,EURCHF,round_2,2026-06-01 22:00:00
USDCHF,1,mr,2026-06-02 06:45:00,2026-06-02 08:45:00,2503.1607821144,USDCHF,round_2,2026-06-01 22:00:00
EURGBP,-1,mr,2026-06-02 08:15:00,2026-06-02 09:00:00,458.77098118302047,EURGBP,round_2,2026-06-01 22:00:00
EURGBP,-1,mr,2026-06-02 11:30:00,2026-06-02 12:15:00,484.70648256949966,EURGBP,round_2,2026-06-01 22:00:00
AUDUSD,1,mr,2026-06-02 12:30:00,2026-06-02 13:15:00,-938.081926598472,AUDUSD,round_2,2026-06-01 22:00:00
EURCHF,-1,mr,2026-06-02 12:30:00,2026-06-02 13:30:00,-732.5928463987084,EURCHF,round_2,2026-06-01 22:00:00
AUDUSD,1,mr,2026-06-02 13:15:00,2026-06-02 15:15:00,2218.803147787122,AUDUSD,round_2,2026-06-01 22:00:00
EURCHF,-1,mr,2026-06-02 13:30:00,2026-06-02 15:30:00,1324.9563172949915,EURCHF,round_2,2026-06-01 22:00:00
EURGBP,1,mr,2026-06-02 15:15:00,2026-06-02 17:15:00,-417.70452368228285,EURGBP,round_2,2026-06-01 22:00:00
USDCHF,-1,mr,2026-06-02 16:15:00,2026-06-02 18:15:00,-1880.5451078912492,USDCHF,round_2,2026-06-01 22:00:00
EURUSD,1,coc,2026-06-01 22:00:00,2026-06-02 22:00:00,-3526.6151960914426,EURUSD,round_2,2026-06-01 22:00:00
EURJPY,1,coc,2026-06-01 22:00:00,2026-06-02 22:00:00,7383.896987485225,EURJPY,round_2,2026-06-01 22:00:00
USDCAD,-1,coc,2026-06-01 22:00:00,2026-06-02 22:00:00,-399.77454743957463,USDCAD,round_2,2026-06-01 22:00:00
EURGBP,-1,mr,2026-06-02 20:45:00,2026-06-02 22:00:00,301.26848292219614,EURGBP,round_2,2026-06-01 22:00:00
EURCHF,-1,mr,2026-06-02 21:00:00,2026-06-02 22:00:00,568.1513451465037,EURCHF,round_2,2026-06-01 22:00:00
EURGBP,1,mr,2026-06-03 02:00:00,2026-06-03 03:45:00,521.7129045669453,EURGBP,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 03:30:00,2026-06-03 04:15:00,-738.0687563162937,EURCHF,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 03:15:00,2026-06-03 05:15:00,-2090.303069153286,AUDUSD,round_3,2026-06-02 22:00:00
USDCHF,-1,mr,2026-06-03 04:00:00,2026-06-03 06:00:00,-2119.3929052081153,USDCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 05:30:00,2026-06-03 06:00:00,-657.5582096725794,EURGBP,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 04:15:00,2026-06-03 06:15:00,-50.58928469248509,EURCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 06:00:00,2026-06-03 06:30:00,982.9816567930427,EURGBP,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 05:15:00,2026-06-03 07:15:00,-1476.817412413243,AUDUSD,round_3,2026-06-02 22:00:00
USDCHF,-1,mr,2026-06-03 06:00:00,2026-06-03 07:30:00,1419.2399558866714,USDCHF,round_3,2026-06-02 22:00:00
EURGBP,1,mr,2026-06-03 07:30:00,2026-06-03 09:30:00,813.7060401972853,EURGBP,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 07:45:00,2026-06-03 09:45:00,306.6991134420056,EURCHF,round_3,2026-06-02 22:00:00
USDCHF,-1,mr,2026-06-03 07:45:00,2026-06-03 09:45:00,-118.87719555705158,USDCHF,round_3,2026-06-02 22:00:00
AUDUSD,-1,mr,2026-06-03 10:00:00,2026-06-03 11:45:00,1350.4136760375281,AUDUSD,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 10:00:00,2026-06-03 12:00:00,270.039181397,EURCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 11:30:00,2026-06-03 12:15:00,703.7437987731734,EURGBP,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 12:15:00,2026-06-03 12:45:00,-2020.6061940365344,AUDUSD,round_3,2026-06-02 22:00:00
USDCHF,1,mr,2026-06-03 11:15:00,2026-06-03 13:15:00,3699.9244638263935,USDCHF,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 12:45:00,2026-06-03 13:30:00,-2818.11004534134,AUDUSD,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 13:00:00,2026-06-03 13:30:00,705.1420202162612,EURCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 13:15:00,2026-06-03 13:30:00,-584.6055278594582,EURGBP,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 14:30:00,2026-06-03 14:45:00,-531.359881362099,EURCHF,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 14:45:00,2026-06-03 15:00:00,-460.2997556658173,EURCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 13:30:00,2026-06-03 15:30:00,995.1241581675442,EURGBP,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 13:30:00,2026-06-03 15:30:00,-1172.5429974363287,AUDUSD,round_3,2026-06-02 22:00:00
USDCHF,-1,mr,2026-06-03 14:30:00,2026-06-03 16:30:00,-3493.112492542323,USDCHF,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 15:00:00,2026-06-03 17:00:00,-2908.9521275521683,EURCHF,round_3,2026-06-02 22:00:00
USDCHF,-1,mr,2026-06-03 16:30:00,2026-06-03 18:30:00,-770.5735980409738,USDCHF,round_3,2026-06-02 22:00:00
AUDUSD,1,mr,2026-06-03 16:30:00,2026-06-03 18:30:00,-453.0148673769236,AUDUSD,round_3,2026-06-02 22:00:00
EURCHF,-1,mr,2026-06-03 17:00:00,2026-06-03 19:00:00,-324.77351598136426,EURCHF,round_3,2026-06-02 22:00:00
EURGBP,-1,mr,2026-06-03 17:15:00,2026-06-03 19:15:00,47.35603737871181,EURGBP,round_3,2026-06-02 22:00:00
EURUSD,1,coc,2026-06-02 22:00:00,2026-06-03 22:00:00,-5714.180309840304,EURUSD,round_3,2026-06-02 22:00:00
GBPUSD,1,coc,2026-06-02 22:00:00,2026-06-03 22:00:00,-7932.684574013379,GBPUSD,round_3,2026-06-02 22:00:00
USDJPY,-1,coc,2026-06-02 22:00:00,2026-06-03 22:00:00,-1560.6562929437584,USDJPY,round_3,2026-06-02 22:00:00
GBPUSD,1,coc,2026-06-03 22:00:00,2026-06-04 22:00:00,5476.409407253172,GBPUSD,finals,2026-06-03 22:00:00
EURUSD,1,coc,2026-06-03 22:00:00,2026-06-04 22:00:00,8621.673160728667,EURUSD,finals,2026-06-03 22:00:00
USDCAD,-1,coc,2026-06-03 22:00:00,2026-06-04 22:00:00,-3178.4268849114937,USDCAD,finals,2026-06-03 22:00:00
AUDUSD,-1,mr,2026-06-08 01:00:00,2026-06-08 03:00:00,2053.672774340359,AUDUSD,round_1,2026-06-07 22:00:00
EURCHF,-1,mr,2026-06-08 01:30:00,2026-06-08 03:30:00,-689.2437975018645,EURCHF,round_1,2026-06-07 22:00:00
AUDUSD,1,mr,2026-06-08 05:30:00,2026-06-08 07:30:00,2879.160356687347,AUDUSD,round_1,2026-06-07 22:00:00
EURGBP,-1,mr,2026-06-08 06:00:00,2026-06-08 08:00:00,658.4115513880214,EURGBP,round_1,2026-06-07 22:00:00
USDCHF,-1,mr,2026-06-08 07:45:00,2026-06-08 09:45:00,-168.76337825965794,USDCHF,round_1,2026-06-07 22:00:00
EURGBP,1,mr,2026-06-08 08:15:00,2026-06-08 10:15:00,242.2369403294099,EURGBP,round_1,2026-06-07 22:00:00
AUDUSD,-1,mr,2026-06-08 10:30:00,2026-06-08 11:00:00,-2238.590862064222,AUDUSD,round_1,2026-06-07 22:00:00
AUDUSD,-1,mr,2026-06-08 11:00:00,2026-06-08 11:15:00,-580.74724000974,AUDUSD,round_1,2026-06-07 22:00:00
EURGBP,1,mr,2026-06-08 11:00:00,2026-06-08 13:00:00,1675.8261303002307,EURGBP,round_1,2026-06-07 22:00:00
USDCHF,1,mr,2026-06-08 11:15:00,2026-06-08 13:15:00,-2036.5469611022886,USDCHF,round_1,2026-06-07 22:00:00
EURCHF,1,mr,2026-06-08 13:15:00,2026-06-08 15:15:00,2603.961711432329,EURCHF,round_1,2026-06-07 22:00:00
USDCHF,1,mr,2026-06-08 13:15:00,2026-06-08 15:15:00,3877.9304263228146,USDCHF,round_1,2026-06-07 22:00:00
EURCHF,-1,mr,2026-06-08 15:30:00,2026-06-08 17:30:00,-174.6023373066888,EURCHF,round_1,2026-06-07 22:00:00
EURGBP,1,mr,2026-06-08 18:30:00,2026-06-08 20:30:00,-52.94464450181556,EURGBP,round_1,2026-06-07 22:00:00
USDCHF,-1,mr,2026-06-08 18:45:00,2026-06-08 20:45:00,210.96265488540234,USDCHF,round_1,2026-06-07 22:00:00
GBPUSD,1,coc,2026-06-07 22:00:00,2026-06-08 22:00:00,5016.325614265079,GBPUSD,round_1,2026-06-07 22:00:00
EURUSD,1,coc,2026-06-07 22:00:00,2026-06-08 22:00:00,8707.124551237835,EURUSD,round_1,2026-06-07 22:00:00
USDCAD,-1,coc,2026-06-07 22:00:00,2026-06-08 22:00:00,-3688.9547273701596,USDCAD,round_1,2026-06-07 22:00:00
EURCHF,-1,mr,2026-06-09 01:00:00,2026-06-09 01:15:00,175.81966233998554,EURCHF,round_2,2026-06-08 22:00:00
AUDUSD,-1,mr,2026-06-09 01:15:00,2026-06-09 01:30:00,-1061.0486075084625,AUDUSD,round_2,2026-06-08 22:00:00
AUDUSD,-1,mr,2026-06-09 01:30:00,2026-06-09 01:45:00,-465.07667259564016,AUDUSD,round_2,2026-06-08 22:00:00
AUDUSD,-1,mr,2026-06-09 01:45:00,2026-06-09 03:00:00,2361.736218220166,AUDUSD,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 01:30:00,2026-06-09 03:30:00,-209.1293869772256,EURGBP,round_2,2026-06-08 22:00:00
EURCHF,1,mr,2026-06-09 05:00:00,2026-06-09 05:15:00,-606.7042774530024,EURCHF,round_2,2026-06-08 22:00:00
USDCHF,1,mr,2026-06-09 04:30:00,2026-06-09 05:30:00,-1113.7460154329433,USDCHF,round_2,2026-06-08 22:00:00
EURCHF,1,mr,2026-06-09 05:15:00,2026-06-09 05:30:00,-264.41428612958686,EURCHF,round_2,2026-06-08 22:00:00
EURCHF,1,mr,2026-06-09 05:30:00,2026-06-09 05:45:00,-248.13436478821652,EURCHF,round_2,2026-06-08 22:00:00
USDCHF,1,mr,2026-06-09 05:30:00,2026-06-09 07:30:00,226.46223831620057,USDCHF,round_2,2026-06-08 22:00:00
EURCHF,1,mr,2026-06-09 05:45:00,2026-06-09 07:45:00,520.2459909867308,EURCHF,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 07:30:00,2026-06-09 09:30:00,224.99671214985716,EURGBP,round_2,2026-06-08 22:00:00
EURCHF,-1,mr,2026-06-09 09:15:00,2026-06-09 09:45:00,-645.5878975258686,EURCHF,round_2,2026-06-08 22:00:00
EURCHF,-1,mr,2026-06-09 09:45:00,2026-06-09 11:45:00,22.59846364233026,EURCHF,round_2,2026-06-08 22:00:00
USDCHF,1,mr,2026-06-09 11:00:00,2026-06-09 13:00:00,-1367.6870106245754,USDCHF,round_2,2026-06-08 22:00:00
AUDUSD,-1,mr,2026-06-09 11:45:00,2026-06-09 13:45:00,2188.67520009687,AUDUSD,round_2,2026-06-08 22:00:00
USDCHF,1,mr,2026-06-09 13:00:00,2026-06-09 13:45:00,1205.7270874323747,USDCHF,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 14:00:00,2026-06-09 14:15:00,-261.5239008068077,EURGBP,round_2,2026-06-08 22:00:00
AUDUSD,1,mr,2026-06-09 14:00:00,2026-06-09 14:30:00,-2040.8848112830424,AUDUSD,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 14:15:00,2026-06-09 14:30:00,-287.6298816414762,EURGBP,round_2,2026-06-08 22:00:00
EURCHF,-1,mr,2026-06-09 14:30:00,2026-06-09 16:30:00,551.4856320582692,EURCHF,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 14:30:00,2026-06-09 16:30:00,146.90269127496572,EURGBP,round_2,2026-06-08 22:00:00
USDCHF,-1,mr,2026-06-09 16:30:00,2026-06-09 18:30:00,1446.5746359940529,USDCHF,round_2,2026-06-08 22:00:00
AUDUSD,1,mr,2026-06-09 16:30:00,2026-06-09 18:30:00,4142.955698513263,AUDUSD,round_2,2026-06-08 22:00:00
EURGBP,1,mr,2026-06-09 18:30:00,2026-06-09 20:30:00,51.310594571234894,EURGBP,round_2,2026-06-08 22:00:00
EURCHF,-1,mr,2026-06-09 19:00:00,2026-06-09 21:00:00,-1284.3159934223359,EURCHF,round_2,2026-06-08 22:00:00
USDCAD,1,coc,2026-06-08 22:00:00,2026-06-09 22:00:00,-1579.7343465480433,USDCAD,round_2,2026-06-08 22:00:00
GBPUSD,1,coc,2026-06-08 22:00:00,2026-06-09 22:00:00,15896.57841499909,GBPUSD,round_2,2026-06-08 22:00:00
EURJPY,-1,coc,2026-06-08 22:00:00,2026-06-09 22:00:00,-10985.153990201003,EURJPY,round_2,2026-06-08 22:00:00
EURCHF,-1,mr,2026-06-10 02:45:00,2026-06-10 04:45:00,-334.93494409614186,EURCHF,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 04:30:00,2026-06-10 05:00:00,-1028.8108773444408,AUDUSD,round_3,2026-06-09 22:00:00
USDCHF,1,mr,2026-06-10 05:15:00,2026-06-10 05:30:00,-1632.229164723194,USDCHF,round_3,2026-06-09 22:00:00
USDCHF,1,mr,2026-06-10 05:30:00,2026-06-10 05:45:00,-317.7845171397525,USDCHF,round_3,2026-06-09 22:00:00
EURGBP,-1,mr,2026-06-10 04:30:00,2026-06-10 06:30:00,388.2046794234629,EURGBP,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 05:00:00,2026-06-10 07:00:00,2459.4050950798724,AUDUSD,round_3,2026-06-09 22:00:00
USDCHF,1,mr,2026-06-10 05:45:00,2026-06-10 07:45:00,1024.258372595755,USDCHF,round_3,2026-06-09 22:00:00
EURCHF,1,mr,2026-06-10 06:30:00,2026-06-10 08:30:00,2868.455175045331,EURCHF,round_3,2026-06-09 22:00:00
EURGBP,-1,mr,2026-06-10 06:45:00,2026-06-10 08:45:00,-500.090676401391,EURGBP,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 08:00:00,2026-06-10 09:00:00,-2451.5308767182587,AUDUSD,round_3,2026-06-09 22:00:00
EURGBP,-1,mr,2026-06-10 08:45:00,2026-06-10 09:00:00,-329.66608750189795,EURGBP,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 09:00:00,2026-06-10 11:00:00,1232.9668978299037,AUDUSD,round_3,2026-06-09 22:00:00
EURGBP,-1,mr,2026-06-10 09:00:00,2026-06-10 11:00:00,1896.3308724194414,EURGBP,round_3,2026-06-09 22:00:00
EURGBP,1,mr,2026-06-10 11:00:00,2026-06-10 13:00:00,169.26709455356763,EURGBP,round_3,2026-06-09 22:00:00
AUDUSD,1,mr,2026-06-10 11:15:00,2026-06-10 13:15:00,5281.054177864576,AUDUSD,round_3,2026-06-09 22:00:00
USDCHF,-1,mr,2026-06-10 11:30:00,2026-06-10 13:30:00,6855.032214098347,USDCHF,round_3,2026-06-09 22:00:00
AUDUSD,-1,mr,2026-06-10 13:15:00,2026-06-10 13:30:00,-4272.946435273076,AUDUSD,round_3,2026-06-09 22:00:00
EURCHF,1,mr,2026-06-10 12:00:00,2026-06-10 14:00:00,-720.0258982740895,EURCHF,round_3,2026-06-09 22:00:00
AUDUSD,-1,mr,2026-06-10 13:30:00,2026-06-10 15:30:00,3197.386718694502,AUDUSD,round_3,2026-06-09 22:00:00
USDCHF,1,mr,2026-06-10 13:30:00,2026-06-10 15:30:00,4452.959798672747,USDCHF,round_3,2026-06-09 22:00:00
